pid,Price,tid,Sale_Year,Home_Size,Parcel_Size,Beds,Age,Pool_Val,CBD_DIST,X_Coordinate,Y_Coordinate
542,81.938,2109,2001,1150,6001,3,31,0,10876.14,567567.8,1545338.0
543,134.616,4032,2004,1300,4401,3,7,0,20002.29,469193.0,1531748.0
544,82.52,8626,2001,1135,3600,3,15,0,15656.46,500382.1,1569218.0
545,83.852,6078,2000,1194,5001,3,0,0,12455.13,566704.1,1505497.0
547,221.055,5150,2003,4022,10874,6,0,0,21265.74,604629.3,1530906.0
549,395.293,4445,2004,3019,12888,4,0,1,22016.85,485731.5,1584106.0
554,122.847,7588,2003,1315,7511,3,14,0,15632.85,583005.8,1548762.0
555,15.296,5394,2002,964,4107,2,101,0,19193.45,472303.3,1538688.0
556,224.958,2659,2005,2756,8260,4,3,0,20438.48,601913.8,1531428.0
559,154.699,7861,2005,1351,7642,3,13,1,28537.08,485491.2,1610701.0
560,373.216,9091,2000,2741,11724,4,6,0,8655.27,550361.6,1554883.0
565,159.065,5053,2004,1173,7800,2,44,0,3127.5,540733.2,1522696.0
566,54.374,4881,2001,1628,6799,1,55,0,3045.28,542336.3,1524491.0
567,102.011,4382,2002,1724,2080,3,5,0,20280.97,537500.6,1464590.0
568,129.375,5980,2002,1555,9943,3,0,0,23910.5,479204.7,1586454.0
570,155.572,4596,2004,1480,16147,3,32,0,12099.03,501778.5,1509166.0
571,143.18,7843,2003,1565,5751,3,12,0,18260.63,521080.6,1472767.0
572,121.371,4404,2001,1248,7730,3,31,0,4752.99,544349.1,1518735.0
573,238.468,4039,2004,3104,9250,5,3,0,14843.11,486810.9,1539261.0
574,83.55,2472,2000,1258,8396,2,45,0,6292.39,554980.8,1526550.0
577,294.74,7719,2003,2878,9750,4,0,0,22625.45,461149.4,1521925.0
578,115.693,3389,2000,2142,6630,4,0,0,22125.95,489045.1,1587456.0
581,134.951,3923,2000,1008,7050,2,20,0,3830.82,534271.8,1543658.0
583,131.359,979,2003,1334,7500,4,13,0,13109.93,572085.5,1509563.0
584,298.217,2902,2002,3080,14378,4,0,1,19295.6,478077.9,1503012.0
588,126.738,3094,2003,1709,8810,3,14,0,11688.97,498481.0,1518851.0
590,174.688,2355,2004,1544,9713,4,34,0,4462.73,541109.0,1517862.0
591,141.202,8709,2003,1619,5000,3,15,0,21401.64,522384.7,1461971.0
592,89.488,3171,2003,908,6983,2,8,0,6411.11,530558.6,1551699.0
593,126.739,3455,2000,1430,5366,4,0,0,18872.87,544533.1,1469921.0
595,247.035,311,2004,2897,5873,5,2,1,21271.62,603867.4,1520681.0
597,153.182,7435,2004,3363,42449,5,64,1,23856.42,478548.2,1585524.0
598,145.678,3977,2003,1793,8623,3,8,0,13557.86,490980.4,1538619.0
599,301.679,5657,2003,3470,11275,4,0,0,20388.63,468206.9,1524928.0
600,112.907,8481,2001,1260,5250,3,5,0,20931.09,517234.7,1464696.0
601,151.085,2998,2004,1614,6637,3,4,0,21823.89,603273.1,1552230.0
602,253.787,6633,2000,2332,6547,3,2,0,19257.12,494116.1,1482763.0
603,174.747,8194,2000,2367,8792,4,9,1,18959.4,521902.5,1470233.0
605,280.011,4487,2004,3363,9344,4,0,0,18007.64,482232.9,1558037.0
607,179.246,4022,2002,2170,10802,4,17,0,13377.18,498569.3,1506355.0
608,182.401,3460,2004,1849,6017,3,0,0,22824.39,608021.8,1515123.0
609,115.156,7460,2004,1241,7190,3,0,0,12784.97,539065.1,1489352.0
612,176.257,3313,2001,2143,8051,3,0,0,9876.76,502685.0,1526971.0
613,132.99,7619,2002,990,14186,2,55,0,2955.29,543487.8,1526716.0
614,541.468,5322,2000,4062,17158,5,2,1,19329.41,493085.4,1483335.0
615,110.21,7173,2000,1264,8221,3,0,0,21673.97,602904.1,1551754.0
616,202.26,2001,2002,2348,8938,4,7,0,12437.17,494988.7,1522249.0
617,78.021,1917,2001,1524,6496,3,42,0,8734.63,506178.8,1531819.0
618,135.838,5515,2001,2004,7440,3,10,1,21267.77,540644.9,1461540.0
619,229.185,66,2002,2341,9578,4,13,0,7057.41,548631.7,1512492.0
623,144.763,7190,2003,1729,8250,3,13,0,12119.51,571217.5,1515019.0
624,166.391,9568,2005,1826,11016,3,17,0,9069.36,514302.6,1552646.0
625,75.918,9006,2000,1265,9604,3,35,0,9348.51,509289.8,1548089.0
626,75.265,9197,2000,1025,11096,3,40,0,8675.31,534252.2,1502632.0
628,118.846,4352,2001,1874,5499,3,0,0,16922.81,541459.5,1475954.0
630,116.878,3956,2000,1929,13073,3,18,0,15976.96,513478.9,1483209.0
634,84.72,2787,2001,958,10128,2,16,0,11619.78,497080.8,1536468.0
635,160.545,5887,2005,1229,6031,3,11,0,13956.98,580608.3,1532869.0
636,839.306,8186,2003,5077,32541,5,0,1,14490.97,488038.7,1522624.0
638,156.519,9306,2005,1154,5041,3,2,0,14659.99,578595.3,1511096.0
639,142.396,4294,2004,1324,5740,3,12,0,11856.63,567487.1,1509928.0
640,284.191,9614,2000,2598,13301,4,5,1,12449.75,498066.7,1513279.0
641,106.579,7022,2002,1345,6282,3,13,0,15996.02,520563.2,1480577.0
642,94.183,6074,2000,1584,9998,4,35,0,9031.67,508404.7,1544514.0
644,240.978,2846,2002,3724,11682,5,0,0,12405.74,574397.6,1521473.0
645,248.272,5153,2003,1653,7692,4,28,0,3935.29,537779.3,1543673.0
647,87.387,9952,2001,1242,10448,3,30,0,8024.6,527981.6,1556526.0
649,120.361,9783,2000,1619,5250,3,11,0,21441.46,521826.5,1461941.0
650,98.925,4178,2001,1279,7868,3,1,0,17066.14,496508.2,1571949.0
652,134.128,3424,2004,2755,10848,4,39,0,8998.23,508617.3,1544688.0
653,133.797,7837,2004,1464,7400,3,33,0,7776.17,559322.6,1523904.0
654,155.991,4409,2003,1569,5502,3,0,0,22359.53,461963.1,1522464.0
655,213.893,1933,2004,1984,23160,3,0,0,21501.34,587805.5,1484473.0
656,99.991,2044,2004,940,5421,2,18,0,15984.47,500072.3,1570386.0
659,211.567,3073,2005,1768,9781,4,5,0,22534.39,489464.9,1589505.0
660,116.019,5985,2003,1563,7475,3,20,0,9909.45,562500.9,1548200.0
661,170.224,7112,2001,1160,7450,2,11,0,2519.35,540007.6,1537549.0
662,345.206,5828,2004,2373,11217,3,2,0,20067.13,478967.5,1496225.0
663,91.847,8201,2001,1312,6962,2,22,0,15562.8,513576.4,1484656.0
664,192.174,6702,2004,2054,2986,3,19,0,3044.07,525564.1,1534817.0
665,139.069,164,2003,1873,9858,3,9,0,14387.11,489129.6,1542947.0
667,187.405,1692,2004,1844,13000,3,39,0,3328.65,535051.3,1542020.0
668,138.659,4270,2003,1561,2906,3,0,0,23182.13,609133.1,1514709.0
669,512.146,5308,2000,3992,43573,4,8,1,17531.27,479351.1,1515870.0
670,148.918,5123,2004,1432,11299,3,0,0,11356.51,571770.3,1536104.0
672,200.446,3453,2002,2505,30864,4,13,0,11761.54,502126.0,1551593.0
673,120.579,6488,2004,1678,16987,4,39,0,8286.5,529700.9,1504391.0
674,90.87,1462,2001,1350,17322,3,31,0,7512.64,529590.0,1507006.0
675,236.5,692,2002,2198,11552,4,0,0,13960.34,570248.9,1502026.0
676,58.706,9622,2002,932,9417,3,47,0,8356.25,507594.9,1527932.0
677,193.527,7092,2004,2108,7986,4,0,0,20195.35,598990.9,1547749.0
679,211.361,5938,2005,1873,6881,3,6,0,10048.07,536301.9,1498153.0
680,178.573,7502,2003,2112,9183,4,13,1,18155.66,529118.5,1471787.0
681,134.068,6535,2002,1699,9133,4,36,0,5625.38,551596.8,1523355.0
682,57.519,9827,2003,1158,25018,3,5,0,5359.2,517364.3,1529076.0
683,108.341,9266,2004,1174,1629,2,16,0,16800.21,524169.0,1477002.0
684,96.79,9757,2000,879,7111,2,45,0,4521.61,526888.3,1543629.0
686,328.364,4070,2003,3193,19093,4,0,0,11016.18,570147.3,1523333.0
687,77.723,3218,2002,1094,8258,3,32,0,9827.94,507606.5,1548400.0
688,228.45,1374,2005,1858,6601,4,5,0,20192.43,528324.4,1465148.0
689,124.532,8584,2002,1731,13914,3,16,0,12253.87,504638.9,1557659.0
690,124.491,5529,2002,1884,9975,4,12,0,11398.27,507605.7,1556747.0
691,105.501,8778,2003,953,7501,2,25,0,5493.63,538621.9,1548726.0
692,386.209,7717,2003,2458,12864,4,43,1,2275.26,538022.1,1524344.0
693,142.022,4120,2003,1470,4739,4,0,0,14899.03,579473.4,1511134.0
696,173.39,6342,2000,1923,4598,3,0,0,17691.31,573234.8,1487546.0
699,172.9,183,2002,1397,8758,3,49,1,4560.8,545845.9,1541239.0
700,138.249,4117,2002,2215,7061,3,0,0,24417.97,614499.0,1539820.0
703,89.941,8501,2005,1086,7005,1,24,0,8944.21,505638.8,1528067.0
706,91.537,7232,2001,1112,6202,3,21,0,8130.73,521164.6,1508181.0
708,106.093,6681,2000,1246,3240,3,0,0,20548.29,535744.9,1463665.0
709,98.008,4813,2002,1216,5061,3,17,0,17223.57,591363.1,1530908.0
713,238.516,1121,2002,2084,56730,3,18,0,13646.35,496612.4,1507757.0
716,151.295,180,2004,1704,5761,3,0,0,21174.92,604285.8,1533619.0
717,160.792,6354,2001,1928,7499,4,0,0,11382.38,516627.5,1563716.0
719,46.419,6087,2004,720,8156,2,51,0,20315.76,468273.0,1534960.0
721,197.115,4124,2003,2373,10587,3,0,0,22076.84,485151.3,1583837.0
722,106.175,3236,2000,2376,11538,4,34,0,9119.39,506657.8,1541188.0
725,89.642,2432,2001,1542,9521,3,12,0,28064.93,485970.6,1609174.0
726,94.548,801,2000,1374,14185,3,19,0,9484.02,513476.1,1553738.0
728,245.222,3295,2003,1770,14467,4,15,0,5249.28,530239.4,1514494.0
729,118.732,9908,2000,2200,17516,4,0,0,21744.23,603181.1,1551634.0
731,116.922,8751,2004,1490,12689,3,50,0,6106.63,554695.3,1528397.0
732,208.905,6879,2002,2705,6788,5,0,0,12788.36,569339.3,1507203.0
733,332.029,8768,2004,2639,14153,4,5,1,17992.46,494504.9,1487966.0
735,110.463,2444,2000,1469,8256,3,12,0,18026.68,512891.9,1476155.0
736,256.753,9544,2004,2626,5750,4,0,0,22975.05,609818.3,1523139.0
738,164.23,4398,2004,1856,6667,4,8,0,15184.95,584640.0,1532902.0
739,252.592,2471,2003,2650,8524,4,0,0,14231.19,570552.5,1501001.0
740,69.08,7151,2003,1296,16729,3,42,0,28491.11,489651.0,1612962.0
741,183.737,2500,2004,1719,6091,4,10,1,20832.36,517335.4,1465005.0
743,117.747,5895,2003,1396,8400,3,23,0,9773.05,564337.5,1518512.0
747,84.188,7333,2001,1440,11193,3,42,1,8386.56,508217.8,1538101.0
749,160.977,6201,2002,1792,5750,5,0,0,21121.71,603552.5,1521964.0
751,159.833,7138,2001,1783,5777,3,1,0,18812.96,517974.0,1471702.0
753,247.083,7216,2000,2824,28899,5,0,1,25751.96,490455.9,1603024.0
754,103.432,3195,2005,2010,10128,5,53,0,4704.55,527684.4,1517414.0
756,107.243,6039,2001,1759,13559,3,18,0,13030.29,572373.8,1551586.0
758,151.447,8667,2003,792,7179,2,36,0,3273.26,532256.8,1541526.0
759,99.229,7362,2000,720,9020,2,30,0,2355.24,542300.4,1529088.0
760,174.561,5047,2003,1944,11595,3,24,0,14313.63,497209.5,1502972.0
762,146.683,5467,2004,836,9174,2,34,0,1973.98,529336.4,1534521.0
765,255.767,4374,2000,3446,10472,4,2,0,20482.88,527161.6,1464313.0
767,208.885,1508,2004,1228,12496,2,29,0,3100.01,544182.1,1527086.0
768,114.021,9726,2004,1240,11607,3,22,0,20145.21,599342.8,1545596.0
770,240.811,6878,2002,2382,11605,4,9,1,8556.34,548878.8,1506779.0
771,186.315,9669,2002,2512,9020,4,0,0,16825.62,588185.1,1516840.0
772,92.964,9662,2002,1032,10133,2,42,0,3814.53,538714.8,1519194.0
773,133.912,1328,2003,2135,5500,4,3,0,20764.63,489959.9,1582384.0
775,154.354,7401,2004,1913,7658,4,9,0,13683.59,578111.1,1519093.0
777,97.061,7626,2004,1057,7376,3,17,0,20772.63,490312.3,1582725.0
778,59.573,9448,2000,1192,7862,4,30,0,7534.01,510523.8,1535602.0
779,191.546,8495,2004,2014,13440,4,0,0,16187.03,481743.6,1529245.0
783,72.402,1786,2002,770,10668,2,20,0,10718.92,515972.5,1560785.0
785,113.979,2457,2002,1459,4500,3,14,0,15104.97,579983.1,1551575.0
786,157.871,4145,2004,1948,7076,3,0,0,25729.14,618744.6,1540586.0
787,233.113,4639,2004,2315,15322,4,5,1,23992.21,481116.4,1588668.0
788,107.359,2768,2004,1115,7486,2,1,0,16431.36,483047.9,1546133.0
790,127.771,7325,2000,1860,9713,3,13,0,17472.81,505670.6,1580472.0
793,142.238,8404,2003,1465,5650,4,0,0,14669.87,578607.9,1511046.0
794,317.279,3153,2004,2267,11932,3,19,0,7161.36,550584.6,1548538.0
796,109.152,118,2000,1307,10088,3,6,1,18662.69,475699.2,1547046.0
798,161.647,6050,2000,1796,9004,2,13,0,13318.16,501345.4,1503011.0
799,153.26,9089,2000,1737,6752,3,0,1,21902.96,510200.6,1463566.0
800,133.459,7602,2000,1810,5337,4,0,0,18704.18,596084.0,1535222.0
801,190.572,3657,2000,2523,11270,4,7,0,21112.27,516275.8,1464340.0
802,145.655,9698,2002,2250,5400,4,0,1,21411.67,600996.2,1554784.0
803,332.861,4709,2002,2988,9594,5,0,1,15668.7,584849.6,1519135.0
805,184.656,3944,2004,1830,21851,3,24,0,14529.02,508212.4,1570656.0
806,297.476,4102,2003,3195,10625,5,0,1,20727.87,467095.6,1524854.0
808,157.828,3946,2000,2478,15684,4,16,0,19506.74,504573.0,1587513.0
809,305.013,2992,2000,2481,11220,4,0,0,17320.32,494347.7,1491198.0
811,172.202,9714,2003,1745,9264,4,40,0,8505.19,556069.2,1549218.0
812,217.989,4162,2003,2976,13688,5,0,0,21522.69,535783.6,1460467.0
813,80.947,838,2005,1480,7526,2,26,0,6864.86,514452.3,1540702.0
814,124.023,1314,2004,1225,13639,2,20,0,17651.21,522528.2,1474490.0
815,63.849,4285,2004,1029,9584,3,52,0,12182.69,507933.2,1560676.0
816,746.432,9414,2000,3196,10030,4,9,0,7573.83,548554.6,1551826.0
819,302.17,1802,2004,1959,8678,4,0,1,9575.58,506768.7,1516967.0
820,205.109,4826,2004,2023,9489,4,0,0,23387.19,611177.4,1523131.0
823,47.515,9773,2000,1632,13416,2,41,0,18437.7,481566.8,1559803.0
824,468.201,9375,2002,2131,20286,3,32,1,3324.61,539716.4,1540857.0
826,1124.076,6109,2004,4176,14963,4,0,1,5694.37,547898.4,1544464.0
828,110.915,2079,2001,1316,9456,3,11,1,21438.54,484990.0,1580754.0
831,75.557,8044,2001,1120,14967,3,31,0,10225.99,505440.9,1547292.0
832,143.76,4655,2004,1140,3570,3,44,0,598.23,535595.1,1532908.0
833,402.79,2258,2002,3635,22068,5,0,0,20857.29,470348.6,1508139.0
835,200.531,9796,2004,2782,5568,5,0,0,21794.34,606198.3,1526226.0
836,117.077,1504,2004,1792,10687,3,38,0,7173.45,513527.8,1541108.0
838,215.09,9688,2004,2450,6354,4,0,0,22101.57,464858.9,1512001.0
839,59.453,1547,2004,1108,6846,2,47,0,7732.64,523126.4,1553613.0
840,216.777,1172,2003,2649,14998,4,19,1,18439.51,503977.6,1583145.0
841,187.76,8902,2003,1460,8629,3,41,0,3321.06,544237.1,1525581.0
842,279.09,8147,2005,1532,6604,3,20,0,2258.17,541294.0,1534734.0
843,172.9,3233,2002,2616,10800,4,13,1,14744.47,579744.1,1549124.0
844,131.876,9211,2003,1466,7875,3,24,0,12142.77,571993.9,1516693.0
847,110.039,6414,2001,1297,5920,3,0,0,12122.03,513618.5,1564751.0
849,184.845,4500,2004,1933,29149,3,31,0,28451.93,601136.4,1465342.0
850,194.467,5964,2004,1701,5331,4,0,0,23409.25,611164.3,1522345.0
851,78.046,51,2002,1037,1307,2,6,0,14706.67,487063.7,1537929.0
853,107.123,8303,2004,1143,9240,2,45,0,8566.64,562165.1,1524494.0
854,183.513,1595,2001,1979,9904,4,1,1,17287.96,506645.8,1580337.0
855,206.256,6546,2003,2760,9376,4,0,0,13927.58,576827.2,1549157.0
856,310.817,9347,2004,1783,11880,4,17,0,5055.09,546624.5,1542772.0
857,128.519,5348,2001,1714,5002,3,4,0,19887.7,596920.6,1551242.0
858,499.689,873,2002,4110,16024,3,0,1,18027.51,481944.8,1504583.0
859,591.942,4736,2005,2393,12454,4,14,0,8298.42,548900.1,1554421.0
860,133.903,7665,2005,1312,6944,2,25,0,16729.12,510873.2,1481699.0
861,89.186,5810,2003,1022,4878,2,15,0,12818.51,576167.9,1538944.0
862,107.254,6184,2002,1080,7349,3,14,0,5972.0,529902.8,1550066.0
863,310.907,1428,2001,2485,5419,3,0,1,15875.37,498155.7,1494095.0
865,136.081,5811,2003,1387,2743,3,0,0,22252.91,466756.3,1504660.0
866,149.724,5259,2001,2320,7194,4,2,0,21537.47,602271.4,1552285.0
868,119.079,3037,2001,1993,9690,3,3,0,15996.25,506434.0,1575250.0
872,119.786,6018,2000,1831,5581,4,7,0,16563.78,531402.8,1476845.0
873,229.329,1923,2001,2395,11539,4,0,0,19965.05,600328.4,1529036.0
874,127.426,7948,2004,1260,7920,3,6,0,13487.69,578916.6,1535149.0
876,110.336,2199,2003,1237,5997,3,9,0,8155.49,523481.3,1506860.0
877,222.614,9664,2002,1440,13398,4,32,0,3980.52,537526.4,1543882.0
878,164.19,1676,2004,1414,8613,3,21,0,16255.85,512943.4,1482446.0
879,389.622,6873,2002,3738,44549,4,1,1,36107.56,453191.1,1616988.0
880,310.214,8418,2002,2939,14203,5,1,1,23028.26,459835.7,1521776.0
881,267.918,727,2000,2561,11156,4,3,1,14842.87,492343.2,1507279.0
882,63.172,4394,2000,936,8745,2,27,0,21362.29,489654.7,1584708.0
883,127.426,4775,2004,1490,7999,4,31,0,10335.58,502262.6,1540562.0
884,214.546,3712,2005,1824,5956,3,3,0,9872.53,536655.7,1498748.0
885,116.83,5797,2002,1118,5926,2,21,0,8722.83,560931.8,1519325.0
886,166.123,5841,2001,1192,6143,2,21,0,1300.51,537338.1,1534556.0
887,163.111,532,2001,2141,11051,4,14,0,12486.21,499041.5,1511147.0
889,415.521,3959,2000,2882,13771,5,0,1,17850.02,483524.9,1502829.0
890,194.499,4315,2001,2391,14337,3,30,0,6051.12,533466.1,1511468.0
891,210.65,7067,2003,2282,10193,4,8,1,14662.26,486758.6,1529062.0
894,175.612,7798,2004,1940,9203,3,4,0,14320.28,492407.0,1551312.0
895,162.775,4462,2002,2052,6050,4,0,0,21318.05,602080.4,1550419.0
896,204.947,7025,2002,1645,16271,3,22,0,8586.52,549958.3,1554876.0
898,183.737,8570,2004,2012,11109,3,2,0,12543.0,568582.9,1507523.0
900,164.015,8084,2002,2092,11216,3,18,0,14944.37,486178.6,1537263.0
901,78.249,2467,2005,1042,6937,3,35,0,17716.05,491674.8,1570056.0
902,142.952,4273,2003,1718,5499,4,14,0,10788.86,499546.9,1528100.0
903,199.396,3170,2004,1911,7810,4,6,1,14614.24,582640.3,1527191.0
904,108.748,7301,2001,1420,5536,3,10,0,21369.74,540508.1,1461193.0
906,2411.553,9804,2003,7545,56616,6,2,1,17433.39,485258.7,1502077.0
907,129.37,3998,2002,1456,10000,3,0,0,29950.67,632363.2,1518819.0
908,125.799,5435,2000,1828,8476,3,0,0,12155.24,499612.9,1549816.0
909,124.387,8133,2003,1424,6632,3,1,0,19921.75,469537.6,1534399.0
910,136.68,2409,2003,1784,5520,3,21,0,9432.61,565770.0,1532311.0
911,275.942,5286,2003,3876,9718,4,0,0,21792.94,585504.3,1480616.0
912,513.519,6790,2003,3820,15833,4,1,0,18966.42,481541.0,1498937.0
913,155.077,8534,2003,1514,5060,3,10,1,15438.17,583770.3,1517958.0
914,127.238,5894,2003,1446,7471,4,0,0,24001.41,486196.7,1593058.0
915,907.855,8456,2001,5494,12044,5,0,1,16193.33,496884.8,1493893.0
916,143.968,1317,2000,2141,13079,3,22,1,7074.38,518081.9,1547171.0
917,197.261,8845,2004,2202,10079,4,0,1,22893.85,460890.5,1517761.0
919,113.956,884,2001,1600,12235,4,17,0,9837.77,566437.7,1537717.0
921,105.186,252,2004,1125,9380,3,30,0,17489.35,503510.7,1579195.0
923,325.51,1095,2002,3059,20250,4,15,1,4228.69,536036.4,1517271.0
925,148.991,2971,2001,1532,8161,3,33,0,3459.74,536148.7,1519819.0
927,464.029,71,2004,2981,12287,4,0,1,7771.7,540294.9,1506182.0
928,109.081,7640,2003,1264,5362,3,8,0,9882.01,509836.1,1551758.0
929,155.593,3963,2001,1819,13632,3,15,0,15030.18,490209.0,1510081.0
930,168.196,2624,2000,2020,6458,3,0,0,21878.23,509539.8,1463898.0
931,159.964,5331,2003,1985,6881,3,0,0,19336.48,544802.6,1468424.0
932,91.337,9754,2000,1624,49731,3,41,0,7121.88,511593.4,1528629.0
933,169.088,3270,2000,2075,6618,4,0,0,20117.84,600859.0,1530445.0
934,214.276,6686,2003,2794,6600,4,0,0,21583.85,464222.6,1536726.0
935,132.554,6608,2004,1671,8842,4,17,0,15160.89,584193.1,1537399.0
937,181.232,2878,2001,1931,12335,4,9,1,15120.41,583486.0,1521310.0
938,220.393,6417,2004,1638,12728,3,23,0,16753.48,492843.2,1495636.0
939,129.057,766,2002,1240,3000,2,18,0,2880.63,544148.5,1529464.0
940,222.777,8827,2003,4052,8669,7,0,0,21096.99,604074.8,1531459.0
944,297.864,432,2000,2762,15869,5,1,0,19948.18,479801.3,1495639.0
945,1272.979,5760,2002,4860,23146,4,14,1,7806.76,546030.0,1554143.0
947,122.797,718,2001,1898,8569,3,4,0,20222.18,597579.2,1552733.0
949,352.532,1597,2004,1785,15343,3,12,0,5851.56,528382.9,1549189.0
951,149.286,7040,2000,2852,14402,2,20,0,22720.49,484584.1,1586189.0
954,235.756,5178,2001,3163,9003,5,1,1,16361.97,481164.0,1529399.0
955,149.27,8719,2004,1703,2875,3,0,0,23557.31,611653.4,1522345.0
956,202.971,849,2004,1850,2553,3,14,0,15380.52,496954.4,1497736.0
957,83.355,1235,2001,1132,6418,3,0,0,12349.73,512319.5,1497396.0
958,93.453,3483,2001,1258,8186,4,0,0,8538.36,508743.3,1541316.0
959,151.757,2548,2005,1431,8036,3,25,0,12706.64,545002.1,1490653.0
961,121.121,559,2000,1515,8247,3,0,0,12105.71,499710.4,1549678.0
962,207.682,3694,2000,2323,6900,4,0,1,20069.13,600218.3,1523127.0
965,118.153,4463,2000,888,6052,2,25,0,2120.35,541754.1,1530342.0
966,199.228,6996,2003,1874,7201,4,4,1,15613.24,483668.4,1528346.0
967,111.564,7409,2001,1434,11025,3,20,0,5116.35,533775.4,1514340.0
968,1462.402,9442,2001,6799,25704,5,12,0,6465.95,544878.0,1549792.0
971,120.778,9814,2003,1705,12598,3,36,0,7521.63,559142.6,1526786.0
975,320.822,8624,2002,3138,9749,5,0,1,16862.18,479856.8,1524784.0
976,97.292,3633,2000,1304,9214,3,23,0,11948.71,571197.5,1516411.0
978,224.284,8362,2003,2740,5541,5,0,1,21592.6,605432.1,1524916.0
980,146.665,2904,2003,2098,9640,4,0,0,11630.84,501482.0,1549674.0
981,94.659,3324,2004,1051,8794,3,24,0,14391.22,581879.9,1535306.0
982,353.783,3323,2004,3050,11491,5,4,1,20419.03,601631.5,1525682.0
983,129.434,4002,2002,1588,12745,3,11,1,12219.27,571338.4,1514489.0
985,141.681,1132,2002,1470,5290,3,0,0,14734.23,579371.9,1512256.0
986,175.472,1779,2003,1920,9977,4,0,0,13517.05,574741.0,1511716.0
987,152.633,7300,2003,1644,5321,3,0,0,21123.5,603696.1,1539128.0
988,192.54,391,2003,2716,6751,5,0,0,21112.58,529547.9,1462009.0
990,110.231,8389,2000,1276,4958,3,0,0,8721.14,563456.7,1530749.0
991,95.914,9781,2002,1210,6315,3,22,0,9896.94,520314.8,1560152.0
992,148.134,1607,2001,1878,8852,3,0,0,12994.98,492967.3,1539219.0
994,151.085,563,2004,1542,11899,3,39,0,9720.22,541732.8,1499951.0
995,158.723,2528,2003,1576,6890,4,0,0,14013.45,579368.3,1519603.0
996,119.703,4867,2002,1428,2947,3,10,0,14748.29,579069.5,1550752.0
997,215.0,3467,2002,2679,9471,3,7,1,20893.69,516790.4,1464943.0
998,139.573,1218,2002,1498,6388,3,6,0,18955.43,518729.9,1471008.0
1001,179.761,3909,2004,1766,5585,3,0,0,23511.4,611591.3,1523169.0
1002,147.236,2585,2000,2168,17865,3,30,1,6498.24,537562.1,1509946.0
1003,183.21,7464,2005,1687,6167,3,13,0,18250.16,521829.1,1472631.0
1004,165.384,8029,2002,1967,7545,4,2,0,14500.4,582401.9,1529581.0
1005,394.018,1475,2004,3347,17648,4,0,1,15916.54,586075.0,1520932.0
1006,177.398,3470,2004,1929,5944,3,0,0,29248.18,629854.3,1517463.0
1007,136.398,2369,2003,1412,1705,3,0,0,13433.02,570057.2,1504571.0
1008,75.426,9014,2000,1554,9486,2,19,0,14982.91,515655.1,1485820.0
1011,133.76,6463,2003,1319,3816,3,4,1,20631.45,537407.7,1463435.0
1012,104.947,8598,2000,1556,11881,3,0,0,22044.18,491956.6,1589375.0
1013,91.449,175,2001,1463,7500,3,13,0,18728.88,540479.5,1469890.0
1015,254.145,4771,2003,3735,8040,4,0,0,13806.65,490918.6,1542255.0
1016,150.25,5689,2002,1771,11328,3,19,1,6940.47,552674.1,1516932.0
1018,312.928,1895,2003,2830,65100,3,46,0,7340.88,533016.9,1507074.0
1019,120.67,5926,2004,1566,10945,3,40,0,7074.46,558052.6,1531391.0
1022,331.575,1716,2003,3508,13378,5,4,0,9856.12,548558.8,1501805.0
1024,63.297,8470,2001,1040,17503,3,20,0,19214.66,488288.8,1573643.0
1025,330.193,8317,2004,2690,8326,4,3,0,22901.09,608607.5,1516714.0
1026,322.493,5519,2003,3349,9750,4,0,1,22692.53,460956.8,1521693.0
